time,latitude,longitude,number,step,depthBelowLandLayer,valid_time,stl1,surface,slt,sp,sd,u10,v10,t2m,d2m,sf,e,ro,tp
2022-12-01 12:00:00,1.25,103.75,0,0 days,0.0,2022-12-01 12:00:00,301.73215,0.0,0.0,100803.734,0.0,-0.60528183,-3.0806427,299.8924,296.48444,,,,
2023-01-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013564341,0.0,0.0003761053
2023-01-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-01-01 12:00:00,300.95462,0.0,0.0,100872.28,0.0,-0.3379631,-3.6470385,299.6586,296.53278,,,,
2023-02-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013685715,0.0,0.00016272068
2023-02-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-02-01 12:00:00,300.8034,0.0,0.0,100865.45,0.0,-0.9785042,-4.087926,299.77585,296.51044,,,,
2023-03-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013126968,0.0,0.00017470121
2023-03-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-03-01 12:00:00,300.8022,0.0,0.0,100907.67,0.0,-1.5962639,-3.9013062,299.8282,296.68915,,,,
2023-04-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.501772e-05,0.0,0.0001989603
2023-04-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-04-01 12:00:00,302.38623,0.0,0.0,100722.625,0.0,-0.6485243,-1.1142159,301.1134,297.6799,,,,
2023-05-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001536354,0.0,5.2809715e-05
2023-05-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-05-01 12:00:00,303.51352,0.0,0.0,100803.64,0.0,-0.23738766,1.6967201,302.22015,298.15274,,,,
2023-06-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016813586,0.0,9.179115e-05
2023-06-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-06-01 12:00:00,303.4801,0.0,0.0,100796.984,0.0,-1.281476,2.4815216,301.8723,297.80328,,,,
2023-07-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00018345239,0.0,0.00023531914
2023-07-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-07-01 12:00:00,303.1177,0.0,0.0,100866.07,0.0,-1.2425957,2.7307234,301.49725,297.41632,,,,
2023-08-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016834238,0.0,7.033348e-05
2023-08-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-08-01 12:00:00,302.95203,0.0,0.0,100906.55,0.0,-2.1496544,3.0759554,301.56323,297.45966,,,,
2023-09-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017453218,0.0,0.00018596649
2023-09-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-09-01 12:00:00,302.71448,0.0,0.0,100872.484,0.0,-2.52734,3.0448103,301.56592,297.0673,,,,
2023-10-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001235446,0.0,0.00016140938
2023-10-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-10-01 12:00:00,303.13483,0.0,0.0,100956.05,0.0,-1.9884005,0.99995995,301.7027,297.598,,,,
2023-11-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014795992,0.0,0.0003489256
2023-11-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-11-01 12:00:00,303.3601,0.0,0.0,100900.79,0.0,0.18222904,-1.7608213,301.02435,297.70337,,,,
2023-12-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001376511,0.0,9.453297e-05
2023-12-01 12:00:00,1.25,103.75,0,0 days,0.0,2023-12-01 12:00:00,302.2356,0.0,0.0,100924.984,0.0,-0.8078604,-3.2075453,300.37103,297.43832,,,,
2024-01-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012919144,0.0,0.0003373623
2024-01-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-01-01 12:00:00,301.30136,0.0,0.0,101012.53,0.0,-1.4429207,-4.068884,299.98364,297.1842,,,,
2024-02-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015481282,0.0,3.33786e-05
2024-02-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-02-01 12:00:00,301.87808,0.0,0.0,101021.15,0.0,-2.465726,-4.422041,300.96466,297.26596,,,,
2024-03-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014579459,0.0,4.2319298e-05
2024-03-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-03-01 12:00:00,302.3614,0.0,0.0,100908.92,0.0,-2.8543282,-2.7998953,301.541,297.66348,,,,
2024-04-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001214908,0.0,0.0002567768
2024-04-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-04-01 12:00:00,303.693,0.0,0.0,100698.195,0.0,-2.1735144,-1.0204849,301.7931,298.2688,,,,
2024-05-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015309802,0.0,0.0004595518
2024-05-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-05-01 12:00:00,303.99667,0.0,0.0,100726.89,0.0,-1.7358437,1.435523,301.96088,298.43396,,,,
2024-06-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015362725,0.0,0.00014400482
2024-06-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-06-01 12:00:00,303.81592,0.0,0.0,100847.17,0.0,-0.8791399,1.4358072,301.73102,297.73602,,,,
2024-07-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00020909728,0.0,1.1205673e-05
2024-07-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-07-01 12:00:00,303.26974,0.0,0.0,100788.56,0.0,-1.670927,3.497469,302.1624,297.26794,,,,
2024-08-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017896178,0.0,2.2649765e-05
2024-08-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-08-01 12:00:00,302.9804,0.0,0.0,100852.586,0.0,-2.470893,2.8792124,301.5905,297.1105,,,,
2024-09-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015942054,0.0,0.00013804436
2024-09-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-09-01 12:00:00,302.99838,0.0,0.0,100776.0,0.0,-1.0891447,2.142889,301.62656,297.353,,,,
2024-10-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000109564746,0.0,7.176399e-05
2024-10-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-10-01 12:00:00,302.9929,0.0,0.0,100851.875,0.0,-0.21119118,0.9155197,301.64636,297.4264,,,,
2024-11-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013637473,0.0,0.0005964041
2024-11-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-11-01 12:00:00,303.11737,0.0,0.0,100769.375,0.0,0.04383564,-1.6929941,300.6327,297.31857,,,,
2024-12-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016359496,0.0,0.00027668476
2024-12-01 12:00:00,1.25,103.75,0,0 days,0.0,2024-12-01 12:00:00,302.18896,0.0,0.0,100785.414,0.0,0.09830856,-3.324256,300.5578,297.17944,,,,
2025-01-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017230585,0.0,0.0003684759
2025-01-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-01-01 12:00:00,301.10318,0.0,0.0,100865.58,0.0,-1.2728271,-4.6879587,299.7375,296.4508,,,,
2025-02-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013274397,0.0,9.262562e-05
2025-02-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-02-01 12:00:00,300.75397,0.0,0.0,100897.12,0.0,-2.3460894,-3.8214064,300.03552,296.47632,,,,
2025-03-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014541158,0.0,0.00024604797
2025-03-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-03-01 12:00:00,301.86514,0.0,0.0,100781.82,0.0,-1.6337967,-3.718398,300.61298,297.18445,,,,
2025-04-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012157438,0.0,0.00027179718
2025-04-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-04-01 12:00:00,302.67102,0.0,0.0,100804.836,0.0,-0.8213692,-1.1939688,300.86407,297.297,,,,
2025-05-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000115921255,0.0,9.3102455e-05
2025-05-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-05-01 12:00:00,303.4674,0.0,0.0,100692.67,0.0,-0.46634007,0.53647995,302.0545,297.90753,,,,
2025-06-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016951468,0.0,0.00016760826
2025-06-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-06-01 12:00:00,303.5993,0.0,0.0,100817.95,0.0,-0.71541023,2.6785135,301.9964,297.45142,,,,
2025-07-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016562059,0.0,2.7656555e-05
2025-07-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-07-01 12:00:00,303.1983,0.0,0.0,100747.49,0.0,-0.9215746,3.1565294,301.87476,297.64532,,,,
2025-08-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016174256,0.0,5.1259995e-05
2025-08-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-08-01 12:00:00,302.92822,0.0,0.0,100848.84,0.0,-0.6955385,2.8486671,301.5359,296.8557,,,,
2025-09-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013550767,0.0,7.748604e-05
2025-09-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-09-01 12:00:00,302.4762,0.0,0.0,100862.84,0.0,-0.6521044,1.7761602,301.30566,297.07642,,,,
2025-10-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012920843,0.0,3.7312508e-05
2025-10-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-10-01 12:00:00,302.6875,0.0,0.0,100824.84,0.0,0.7021017,0.5116682,301.61127,297.20148,,,,
2025-11-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015327544,0.0,0.0004464388
2025-11-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-11-01 12:00:00,302.89856,0.0,0.0,100815.68,0.0,1.34729,-1.1531639,301.15225,297.25912,,,,
2025-12-01 06:00:00,1.25,103.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016012229,0.0,0.00042045116
2025-12-01 12:00:00,1.25,103.75,0,0 days,0.0,2025-12-01 12:00:00,301.8638,0.0,0.0,100833.58,0.0,-0.949831,-3.8419685,300.15402,296.72012,,,,
2021-01-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.3529856e-05,0.0,0.0
2021-01-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-01-01 12:00:00,301.69464,0.0,7.0,101364.016,0.0,1.4941187,-3.1680765,296.86163,283.4256,,,,
2021-02-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.3188996e-05,0.0,0.0
2021-02-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-02-01 12:00:00,304.22513,0.0,7.0,101168.664,0.0,3.063386,-3.5110073,298.18573,287.74414,,,,
2021-03-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.0590606e-05,0.0,0.0
2021-03-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-03-01 12:00:00,308.1751,0.0,7.0,100799.016,0.0,4.646947,-2.172227,301.59827,287.4295,,,,
2021-04-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.9458893e-05,0.0,7.748604e-06
2021-04-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-04-01 12:00:00,312.21896,0.0,7.0,100586.234,0.0,4.221527,-3.4151554,304.5463,289.43002,,,,
2021-05-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-4.835124e-05,0.0,1.66893e-06
2021-05-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-05-01 12:00:00,315.78577,0.0,7.0,100027.64,0.0,4.022646,-4.016407,307.89035,293.97906,,,,
2021-06-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.9727266e-05,0.0,0.0
2021-06-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-06-01 12:00:00,318.72455,0.0,7.0,99584.67,0.0,3.2687397,-3.0217304,310.89304,296.65936,,,,
2021-07-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.395493e-05,0.0,2.3841858e-07
2021-07-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-07-01 12:00:00,318.71893,0.0,7.0,99283.67,0.0,2.038538,-2.760045,311.7715,297.9317,,,,
2021-08-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.7359996e-05,0.0,0.0
2021-08-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-08-01 12:00:00,319.6963,0.0,7.0,99571.19,0.0,2.1245584,-3.9838276,311.73956,298.03415,,,,
2021-09-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.5164094e-05,0.0,7.1525574e-07
2021-09-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-09-01 12:00:00,317.3446,0.0,7.0,99831.016,0.0,3.4478188,-3.7989826,309.6797,297.87115,,,,
2021-10-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000108917244,0.0,0.0
2021-10-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-10-01 12:00:00,314.14944,0.0,7.0,100521.19,0.0,1.7403717,-3.5044184,307.4181,294.2764,,,,
2021-11-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011078175,1.1920929e-07,1.5854836e-05
2021-11-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-11-01 12:00:00,308.91638,0.0,7.0,100930.42,0.0,1.5215559,-3.5465574,303.07278,290.71472,,,,
2021-12-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.096693e-05,0.0,0.0
2021-12-01 12:00:00,25.25,55.25,0,0 days,0.0,2021-12-01 12:00:00,304.5096,0.0,7.0,101320.42,0.0,2.617031,-2.21062,299.50992,287.25745,,,,
2022-01-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000103266444,0.0,3.2544136e-05
2022-01-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-01-01 12:00:00,301.22858,0.0,7.0,101234.695,0.0,3.230075,-1.7013721,296.67853,285.82382,,,,
2022-02-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.585871e-05,0.0,0.0
2022-02-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-02-01 12:00:00,303.74786,0.0,7.0,101072.66,0.0,4.1130075,-2.9656363,297.5373,286.11072,,,,
2022-03-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.972339e-05,0.0,0.0
2022-03-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-03-01 12:00:00,307.9416,0.0,7.0,100816.09,0.0,4.212446,-2.8122845,301.29166,287.81573,,,,
2022-04-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.050795e-05,0.0,0.0
2022-04-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-04-01 12:00:00,312.77368,0.0,7.0,100434.266,0.0,4.3888845,-3.542656,304.72583,289.9321,,,,
2022-05-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.5391185e-05,0.0,0.0
2022-05-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-05-01 12:00:00,314.3006,0.0,7.0,99947.36,0.0,5.2482405,-2.7452345,306.4193,292.2908,,,,
2022-06-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.535246e-05,0.0,0.0
2022-06-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-06-01 12:00:00,318.02362,0.0,7.0,99512.25,0.0,2.264042,-3.6537952,310.06378,296.25714,,,,
2022-07-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.632794e-05,0.0,2.8133392e-05
2022-07-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-07-01 12:00:00,318.2026,0.0,7.0,99259.625,0.0,0.68611526,-3.1084995,310.62488,298.5794,,,,
2022-08-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.1046175e-05,0.0,0.0
2022-08-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-08-01 12:00:00,319.2671,0.0,7.0,99437.336,0.0,1.6908836,-4.517662,311.48196,296.23456,,,,
2022-09-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.1198756e-05,0.0,2.3841858e-06
2022-09-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-09-01 12:00:00,317.1589,0.0,7.0,99968.06,0.0,2.7868185,-4.020791,309.22675,297.35815,,,,
2022-10-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.7310636e-05,0.0,0.0
2022-10-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-10-01 12:00:00,313.5796,0.0,7.0,100681.01,0.0,2.1414137,-4.005102,306.64246,293.90076,,,,
2022-11-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.230315e-05,0.0,6.556511e-06
2022-11-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-11-01 12:00:00,309.24536,0.0,7.0,101029.2,0.0,2.837987,-3.046033,303.74432,291.92978,,,,
2022-12-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011503813,1.1920929e-07,4.4226646e-05
2022-12-01 12:00:00,25.25,55.25,0,0 days,0.0,2022-12-01 12:00:00,304.0212,0.0,7.0,101235.734,0.0,2.1710854,-2.6797638,299.38068,288.34576,,,,
2023-01-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012998097,2.3841858e-07,9.75132e-05
2023-01-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-01-01 12:00:00,300.2261,0.0,7.0,101483.28,0.0,-0.017162323,-2.5156908,296.1586,285.85504,,,,
2023-02-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.670249e-05,0.0,0.0
2023-02-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-02-01 12:00:00,303.7077,0.0,7.0,101215.45,0.0,3.5835075,-2.5356798,298.60007,286.1374,,,,
2023-03-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-5.8373204e-05,0.0,8.34465e-07
2023-03-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-03-01 12:00:00,307.1596,0.0,7.0,100810.67,0.0,3.8885994,-2.845642,300.1739,288.70477,,,,
2023-04-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.4276624e-05,0.0,0.0
2023-04-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-04-01 12:00:00,308.9917,0.0,7.0,100629.625,0.0,5.143468,-3.0297432,301.172,289.30295,,,,
2023-05-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.424333e-05,0.0,0.0
2023-05-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-05-01 12:00:00,314.46274,0.0,7.0,100282.64,0.0,5.2782373,-2.2407799,306.74554,292.1547,,,,
2023-06-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.709108e-05,0.0,0.0
2023-06-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-06-01 12:00:00,317.89026,0.0,7.0,99548.984,0.0,4.5002623,-2.738205,309.3977,297.1646,,,,
2023-07-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.497193e-05,0.0,0.0
2023-07-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-07-01 12:00:00,320.0591,0.0,7.0,99330.07,0.0,2.0786934,-3.5856829,311.4953,299.37726,,,,
2023-08-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.449354e-05,0.0,7.390976e-06
2023-08-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-08-01 12:00:00,320.08875,0.0,7.0,99609.55,0.0,2.3430214,-3.9157438,311.58862,298.72333,,,,
2023-09-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.6092466e-05,0.0,1.9073486e-06
2023-09-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-09-01 12:00:00,318.5016,0.0,7.0,99908.484,0.0,1.8178749,-3.9317522,310.5796,297.7548,,,,
2023-10-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010450091,0.0,1.1444092e-05
2023-10-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-10-01 12:00:00,314.47662,0.0,7.0,100677.05,0.0,2.3973417,-3.92338,307.20074,295.92807,,,,
2023-11-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010948512,0.0,9.655952e-06
2023-11-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-11-01 12:00:00,308.989,0.0,7.0,101035.79,0.0,2.475686,-2.567462,303.46576,290.4729,,,,
2023-12-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.890941e-05,0.0,1.1444092e-05
2023-12-01 12:00:00,25.25,55.25,0,0 days,0.0,2023-12-01 12:00:00,305.36646,0.0,7.0,101299.984,0.0,2.1174326,-3.1284437,299.80853,288.3231,,,,
2024-01-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.925765e-05,0.0,0.0
2024-01-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-01-01 12:00:00,303.40292,0.0,7.0,101301.53,0.0,4.011181,-1.8096066,298.13403,286.67834,,,,
2024-02-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012684334,3.5762787e-07,0.0001322031
2024-02-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-02-01 12:00:00,301.63394,0.0,7.0,101223.15,0.0,3.6465788,-2.0250683,296.99005,286.74838,,,,
2024-03-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015330478,2.3841858e-07,3.20673e-05
2024-03-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-03-01 12:00:00,302.85162,0.0,7.0,101054.92,0.0,2.328289,-2.4532156,299.21286,289.2631,,,,
2024-04-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013584062,8.678436e-05,0.0004888773
2024-04-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-04-01 12:00:00,306.5797,0.0,7.0,100516.195,0.0,2.9544153,-2.414528,302.50793,289.9973,,,,
2024-05-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.6655066e-05,0.0,0.0
2024-05-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-05-01 12:00:00,313.2955,0.0,7.0,100162.89,0.0,3.6806602,-3.276391,307.19916,293.73474,,,,
2024-06-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.742403e-05,0.0,0.0
2024-06-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-06-01 12:00:00,318.14014,0.0,7.0,99524.17,0.0,3.518321,-3.875228,310.6314,297.0036,,,,
2024-07-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.275034e-05,0.0,0.0
2024-07-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-07-01 12:00:00,319.0627,0.0,7.0,99072.56,0.0,3.2900105,-2.660246,311.69366,298.75818,,,,
2024-08-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.219364e-05,0.0,1.1920929e-07
2024-08-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-08-01 12:00:00,319.27728,0.0,7.0,99419.586,0.0,0.6936579,-3.341979,311.53973,299.10464,,,,
2024-09-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.422928e-05,0.0,0.0
2024-09-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-09-01 12:00:00,317.22495,0.0,7.0,99894.0,0.0,2.4220858,-4.3390446,309.88046,297.58542,,,,
2024-10-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010293373,0.0,8.821487e-06
2024-10-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-10-01 12:00:00,313.6628,0.0,7.0,100545.875,0.0,2.6550198,-3.61866,307.05066,295.56116,,,,
2024-11-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010041823,0.0,0.0
2024-11-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-11-01 12:00:00,309.41815,0.0,7.0,101000.375,0.0,3.5526247,-3.1085215,303.2948,293.04123,,,,
2024-12-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.408104e-05,0.0,0.0
2024-12-01 12:00:00,25.25,55.25,0,0 days,0.0,2024-12-01 12:00:00,303.85107,0.0,7.0,101342.414,0.0,1.9298515,-2.6479864,298.70038,286.42944,,,,
2025-01-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.036437e-05,0.0,9.775162e-06
2025-01-01 12:00:00,25.25,55.25,0,0 days,0.0,2025-01-01 12:00:00,301.23404,0.0,7.0,101393.58,0.0,2.8677979,-2.9325876,296.3625,284.02893,,,,
2025-02-01 06:00:00,25.25,55.25,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.243897e-05,0.0,1.1920929e-07
2025-02-01 12:00:00,25.25,55.25,0,0 days,0.0,2025-02-01 12:00:00,302.92975,0.0,7.0,101135.12,0.0,3.343852,-2.8492384,297.48865,285.8025,,,,
